8189,-1,37.5,37.50112053,85,0.4,0.99997012,0.011952191
8189,1,37.5,37.50112053,85,0.4,0.99997012,0.011952191
8189,-1,270,270.0080678,65,0.18,0.999940241,0.011952191
8189,1,270,270.0080678,65,0.18,0.999940241,0.011952191
8189,-1,292.5,292.5087402,70,0.35,0.999940241,0.011952191
8189,1,292.5,292.5087402,70,0.35,0.999940241,0.011952191
8189,-1,122.5,122.5109816,40,0.2,0.999910363,0.011952191
8189,1,122.5,122.5109816,40,0.2,0.999910363,0.011952191
8189,-1,22.5,22.50067232,55,0.3,0.999910363,0.011952191
8189,1,22.5,22.50067232,55,0.3,0.999910363,0.011952191
